1,Time,Displacement,Force
,(s),(mm),(N)
"","68.1700","14.4135","9883.1523"
"","68.2700","14.4339","9869.5195"
"","68.3700","14.4554","9867.9150"
"","68.4700","14.4771","9840.6289"
"","68.5700","14.4975","9829.1445"
"","68.6700","14.5192","9821.9219"
"","68.7700","14.5397","9783.9512"
"","68.8700","14.5618","9755.7344"
"","68.9700","14.5824","9690.7012"
"","68.9760","14.5835","9430.5039"
"","68.9780","14.5839","9136.0840"
"","68.9800","14.5843","8754.7871"
"","68.9820","14.5848","8308.5332"
"","68.9840","14.5852","7815.1279"
"","68.9850","14.5854","7555.3423"
"","68.9860","14.5856","7289.1206"
"","68.9870","14.5858","7017.9141"
"","68.9880","14.5860","6743.1440"
"","68.9890","14.5863","6466.2427"
"","68.9900","14.5865","6188.4185"
"","68.9910","14.5867","5910.7573"
"","68.9920","14.5869","5634.3643"
